ID;Дата;Отправитель/Получатель;Тип;Фрираунды;Пользователь;Пояснение;"Сумма Реальная/Бонусная";"Баланс Реальный/Бонусный"
71078269856;"14.11.2022 21:57:51";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Выигрыш PushGaming (The Shadow Order)  ";"1 162.00 RUB";"3634.10 RUB ( 3634.10/0.00 )"
71078272336;"14.11.2022 21:57:53";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"3564.10 RUB ( 3564.10/0.00 )"
71078335172;"14.11.2022 21:58:23";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Выигрыш PushGaming (The Shadow Order)  ";"525.00 RUB";"4089.10 RUB ( 4089.10/0.00 )"
71078337432;"14.11.2022 21:58:24";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"4019.10 RUB ( 4019.10/0.00 )"
71078345448;"14.11.2022 21:58:27";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"3949.10 RUB ( 3949.10/0.00 )"
71078350780;"14.11.2022 21:58:30";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"3879.10 RUB ( 3879.10/0.00 )"
71078356460;"14.11.2022 21:58:32";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"3809.10 RUB ( 3809.10/0.00 )"
71078362144;"14.11.2022 21:58:35";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"3739.10 RUB ( 3739.10/0.00 )"
71078367040;"14.11.2022 21:58:38";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"3669.10 RUB ( 3669.10/0.00 )"
71078372348;"14.11.2022 21:58:40";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"3599.10 RUB ( 3599.10/0.00 )"
71078377168;"14.11.2022 21:58:43";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"3529.10 RUB ( 3529.10/0.00 )"
71078383072;"14.11.2022 21:58:45";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"3459.10 RUB ( 3459.10/0.00 )"
71078391008;"14.11.2022 21:58:49";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Выигрыш PushGaming (The Shadow Order)  ";"7.00 RUB";"3466.10 RUB ( 3466.10/0.00 )"
71078392572;"14.11.2022 21:58:50";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"3396.10 RUB ( 3396.10/0.00 )"
71078397832;"14.11.2022 21:58:52";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"3326.10 RUB ( 3326.10/0.00 )"
71078402472;"14.11.2022 21:58:55";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"3256.10 RUB ( 3256.10/0.00 )"
71078407264;"14.11.2022 21:58:57";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"3186.10 RUB ( 3186.10/0.00 )"
71078412472;"14.11.2022 21:59:00";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"3116.10 RUB ( 3116.10/0.00 )"
71078419076;"14.11.2022 21:59:03";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Выигрыш PushGaming (The Shadow Order)  ";"7.00 RUB";"3123.10 RUB ( 3123.10/0.00 )"
71078421036;"14.11.2022 21:59:04";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"3053.10 RUB ( 3053.10/0.00 )"
71078426492;"14.11.2022 21:59:07";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"2983.10 RUB ( 2983.10/0.00 )"
71078432476;"14.11.2022 21:59:09";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"2913.10 RUB ( 2913.10/0.00 )"
71078439564;"14.11.2022 21:59:12";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Выигрыш PushGaming (The Shadow Order)  ";"7.00 RUB";"2920.10 RUB ( 2920.10/0.00 )"
71078441588;"14.11.2022 21:59:14";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"2850.10 RUB ( 2850.10/0.00 )"
71078447356;"14.11.2022 21:59:16";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"2780.10 RUB ( 2780.10/0.00 )"
71078461112;"14.11.2022 21:59:22";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"2710.10 RUB ( 2710.10/0.00 )"
71078468136;"14.11.2022 21:59:26";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"2640.10 RUB ( 2640.10/0.00 )"
71078472992;"14.11.2022 21:59:28";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"2570.10 RUB ( 2570.10/0.00 )"
71078538128;"14.11.2022 21:59:59";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Выигрыш PushGaming (The Shadow Order)  ";"777.00 RUB";"3347.10 RUB ( 3347.10/0.00 )"
71078540380;"14.11.2022 22:00:00";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"3277.10 RUB ( 3277.10/0.00 )"
71078547372;"14.11.2022 22:00:03";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"3207.10 RUB ( 3207.10/0.00 )"
71078551220;"14.11.2022 22:00:06";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"3137.10 RUB ( 3137.10/0.00 )"
71078556520;"14.11.2022 22:00:08";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"3067.10 RUB ( 3067.10/0.00 )"
71078565052;"14.11.2022 22:00:12";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Выигрыш PushGaming (The Shadow Order)  ";"42.00 RUB";"3109.10 RUB ( 3109.10/0.00 )"
71078566336;"14.11.2022 22:00:13";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"3039.10 RUB ( 3039.10/0.00 )"
71078576556;"14.11.2022 22:00:18";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Выигрыш PushGaming (The Shadow Order)  ";"49.00 RUB";"3088.10 RUB ( 3088.10/0.00 )"
71078578872;"14.11.2022 22:00:19";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"3018.10 RUB ( 3018.10/0.00 )"
71078583172;"14.11.2022 22:00:21";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"2948.10 RUB ( 2948.10/0.00 )"
71078589048;"14.11.2022 22:00:24";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Выигрыш PushGaming (The Shadow Order)  ";"7.00 RUB";"2955.10 RUB ( 2955.10/0.00 )"
71078590684;"14.11.2022 22:00:25";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"2885.10 RUB ( 2885.10/0.00 )"
71078599048;"14.11.2022 22:00:29";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Выигрыш PushGaming (The Shadow Order)  ";"42.00 RUB";"2927.10 RUB ( 2927.10/0.00 )"
71078600536;"14.11.2022 22:00:30";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"2857.10 RUB ( 2857.10/0.00 )"
71078608688;"14.11.2022 22:00:34";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Выигрыш PushGaming (The Shadow Order)  ";"189.00 RUB";"3046.10 RUB ( 3046.10/0.00 )"
71078610292;"14.11.2022 22:00:35";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"2976.10 RUB ( 2976.10/0.00 )"
71078618092;"14.11.2022 22:00:38";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Выигрыш PushGaming (The Shadow Order)  ";"14.00 RUB";"2990.10 RUB ( 2990.10/0.00 )"
71078619668;"14.11.2022 22:00:39";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"2920.10 RUB ( 2920.10/0.00 )"
71078624484;"14.11.2022 22:00:41";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"2850.10 RUB ( 2850.10/0.00 )"
71078628960;"14.11.2022 22:00:44";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"2780.10 RUB ( 2780.10/0.00 )"
71078632888;"14.11.2022 22:00:46";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"2710.10 RUB ( 2710.10/0.00 )"
71078637940;"14.11.2022 22:00:48";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"2640.10 RUB ( 2640.10/0.00 )"
71078642172;"14.11.2022 22:00:50";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"2570.10 RUB ( 2570.10/0.00 )"
71078647328;"14.11.2022 22:00:53";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"2500.10 RUB ( 2500.10/0.00 )"
71078653208;"14.11.2022 22:00:55";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"2430.10 RUB ( 2430.10/0.00 )"
71078658268;"14.11.2022 22:00:58";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"2360.10 RUB ( 2360.10/0.00 )"
71078679756;"14.11.2022 22:01:08";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Выигрыш PushGaming (The Shadow Order)  ";"91.00 RUB";"2451.10 RUB ( 2451.10/0.00 )"
71078682988;"14.11.2022 22:01:10";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"2381.10 RUB ( 2381.10/0.00 )"
71078704240;"14.11.2022 22:01:21";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"2311.10 RUB ( 2311.10/0.00 )"
71078709004;"14.11.2022 22:01:23";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"2241.10 RUB ( 2241.10/0.00 )"
71078713676;"14.11.2022 22:01:26";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"2171.10 RUB ( 2171.10/0.00 )"
71078720140;"14.11.2022 22:01:29";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Выигрыш PushGaming (The Shadow Order)  ";"35.00 RUB";"2206.10 RUB ( 2206.10/0.00 )"
71078721320;"14.11.2022 22:01:30";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"2136.10 RUB ( 2136.10/0.00 )"
71078727088;"14.11.2022 22:01:33";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"2066.10 RUB ( 2066.10/0.00 )"
71078732568;"14.11.2022 22:01:35";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"1996.10 RUB ( 1996.10/0.00 )"
71078739348;"14.11.2022 22:01:38";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"1926.10 RUB ( 1926.10/0.00 )"
71078743584;"14.11.2022 22:01:40";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"1856.10 RUB ( 1856.10/0.00 )"
71078747260;"14.11.2022 22:01:42";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"1786.10 RUB ( 1786.10/0.00 )"
71078752248;"14.11.2022 22:01:45";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"1716.10 RUB ( 1716.10/0.00 )"
71078800016;"14.11.2022 22:02:08";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Выигрыш PushGaming (The Shadow Order)  ";"231.00 RUB";"1947.10 RUB ( 1947.10/0.00 )"
71078802316;"14.11.2022 22:02:09";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"1877.10 RUB ( 1877.10/0.00 )"
71078811892;"14.11.2022 22:02:14";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Выигрыш PushGaming (The Shadow Order)  ";"7.00 RUB";"1884.10 RUB ( 1884.10/0.00 )"
71078813512;"14.11.2022 22:02:14";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"1814.10 RUB ( 1814.10/0.00 )"
71078818460;"14.11.2022 22:02:17";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"1744.10 RUB ( 1744.10/0.00 )"
71078823196;"14.11.2022 22:02:19";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"1674.10 RUB ( 1674.10/0.00 )"
71078827960;"14.11.2022 22:02:21";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"1604.10 RUB ( 1604.10/0.00 )"
71078832432;"14.11.2022 22:02:23";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"1534.10 RUB ( 1534.10/0.00 )"
71078836720;"14.11.2022 22:02:25";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"1464.10 RUB ( 1464.10/0.00 )"
71078841452;"14.11.2022 22:02:28";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"1394.10 RUB ( 1394.10/0.00 )"
71078860736;"14.11.2022 22:02:38";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Выигрыш PushGaming (The Shadow Order)  ";"63.00 RUB";"1457.10 RUB ( 1457.10/0.00 )"
71078862692;"14.11.2022 22:02:39";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"1387.10 RUB ( 1387.10/0.00 )"
71078870140;"14.11.2022 22:02:42";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"1317.10 RUB ( 1317.10/0.00 )"
71078874976;"14.11.2022 22:02:45";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"1247.10 RUB ( 1247.10/0.00 )"
71078880244;"14.11.2022 22:02:47";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"1177.10 RUB ( 1177.10/0.00 )"
71078886764;"14.11.2022 22:02:50";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"1107.10 RUB ( 1107.10/0.00 )"
71078894668;"14.11.2022 22:02:54";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Выигрыш PushGaming (The Shadow Order)  ";"14.00 RUB";"1121.10 RUB ( 1121.10/0.00 )"
71078897120;"14.11.2022 22:02:56";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"1051.10 RUB ( 1051.10/0.00 )"
71078902820;"14.11.2022 22:02:59";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"981.10 RUB ( 981.10/0.00 )"
71078906916;"14.11.2022 22:03:01";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"911.10 RUB ( 911.10/0.00 )"
71078911816;"14.11.2022 22:03:03";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"841.10 RUB ( 841.10/0.00 )"
71078916744;"14.11.2022 22:03:05";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"771.10 RUB ( 771.10/0.00 )"
71078922208;"14.11.2022 22:03:08";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"701.10 RUB ( 701.10/0.00 )"
71078927332;"14.11.2022 22:03:10";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"631.10 RUB ( 631.10/0.00 )"
71078932248;"14.11.2022 22:03:12";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"561.10 RUB ( 561.10/0.00 )"
71078937044;"14.11.2022 22:03:15";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"491.10 RUB ( 491.10/0.00 )"
71078959364;"14.11.2022 22:03:26";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Выигрыш PushGaming (The Shadow Order)  ";"574.00 RUB";"1065.10 RUB ( 1065.10/0.00 )"
71078960888;"14.11.2022 22:03:27";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"995.10 RUB ( 995.10/0.00 )"
71078968628;"14.11.2022 22:03:30";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"925.10 RUB ( 925.10/0.00 )"
71078973700;"14.11.2022 22:03:33";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"855.10 RUB ( 855.10/0.00 )"
71078977684;"14.11.2022 22:03:35";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"785.10 RUB ( 785.10/0.00 )"
71079018624;"14.11.2022 22:03:55";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Выигрыш PushGaming (The Shadow Order)  ";"336.00 RUB";"1121.10 RUB ( 1121.10/0.00 )"
71079020128;"14.11.2022 22:03:55";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"1051.10 RUB ( 1051.10/0.00 )"
71079027884;"14.11.2022 22:03:59";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"981.10 RUB ( 981.10/0.00 )"
71079032468;"14.11.2022 22:04:01";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"911.10 RUB ( 911.10/0.00 )"
71079037308;"14.11.2022 22:04:04";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"841.10 RUB ( 841.10/0.00 )"
71079041616;"14.11.2022 22:04:06";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"771.10 RUB ( 771.10/0.00 )"
71079148144;"14.11.2022 22:04:56";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Выигрыш PushGaming (The Shadow Order)  ";"259.00 RUB";"1030.10 RUB ( 1030.10/0.00 )"
71079150068;"14.11.2022 22:04:57";"PushGaming&nbsp;(911)";Обычная;;2130_279402;"Ставка PushGaming (The Shadow Order)  ";"-70.00 RUB";"960.10 RUB ( 960.10/0.00 )"
